Filename                                                              Regions    Missed Regions     Cover   Functions  Missed Functions  Executed       Lines      Missed Lines     Cover    Branches   Missed Branches     Cover
pg_accel/src/gpu/expr.rs                                                   79                79     0.00%           4                 4     0.00%          68                68     0.00%           0                 0         -
pg_accel/src/gpu/fused.rs                                                  35                35     0.00%           1                 1     0.00%          31                31     0.00%           0                 0         -
pg_accel/src/gpu/h3.rs                                                    501               501     0.00%          18                18     0.00%         348               348     0.00%           0                 0         -
pg_accel/src/gpu/hash_agg.rs                                              171               171     0.00%          12                12     0.00%         131               131     0.00%           0                 0         -
pg_accel/src/gpu/hash_join.rs                                             130               105    19.23%           8                 5    37.50%          99                79    20.20%           0                 0         -
pg_accel/src/gpu/nested_loop_ineq.rs                                      245               194    20.82%          10                 5    50.00%         196               164    16.33%           0                 0         -
pg_accel/src/gpu/raster.rs                                                273               273     0.00%           9                 9     0.00%         245               245     0.00%           0                 0         -
pg_accel/src/gpu/reduce.rs                                                493               493     0.00%          20                20     0.00%         226               226     0.00%           0                 0         -
pg_accel/src/gpu/runtime.rs                                                52                52     0.00%           9                 9     0.00%          44                44     0.00%           0                 0         -
pg_accel/src/gpu/sort.rs                                                  327               327     0.00%          13                13     0.00%         135               135     0.00%           0                 0         -
pg_accel/src/gpu/spatial.rs                                               113               113     0.00%           4                 4     0.00%          81                81     0.00%           0                 0         -
pg_accel/src/gpu/three_layer.rs                                           570               570     0.00%          22                22     0.00%         387               387     0.00%           0                 0         -
pg_accel/src/gpu/types.rs                                                  31                27    12.90%           8                 7    12.50%          45                42     6.67%           0                 0         -
pg_accel/src/gpu/window.rs                                                256               256     0.00%           7                 7     0.00%         156               156     0.00%           0                 0         -
pg_accel/src/lib.rs                                                        94                54    42.55%          13                 8    38.46%          80                51    36.25%           0                 0         -
pg_accel/src/pg_stubs.rs                                                   12                 9    25.00%           4                 3    25.00%          16                13    18.75%           0                 0         -
pg_accel_bench/src/artifacts.rs                                          1507               340    77.44%          85                19    77.65%         935               172    81.60%           0                 0         -
pg_accel_bench/src/bench_model.rs                                          73                13    82.19%           9                 2    77.78%          87                13    85.06%           0                 0         -
pg_accel_bench/src/config.rs                                              286               176    38.46%          20                12    40.00%         220               144    34.55%           0                 0         -
